Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
AALI,2023-04-30,buy,460,2.9074e+08,73500,4.6891e+08,OD,AALI,6379.727891156463,20240430,AALI,Pemerintah
AALI,2023-04-30,buy,264,1.695325e+08,27200,1.746725e+08,AK,AALI,6421.783088235294,20240430,AALI,Asing
AALI,2023-04-30,buy,215,1.376e+08,21500,1.376e+08,YU,AALI,6400,20240430,AALI,Asing
AALI,2023-04-30,buy,127,8.1915e+07,12700,8.1915e+07,DP,AALI,6450,20240430,AALI,Asing
AALI,2023-04-30,buy,121,7.863e+07,32300,2.082225e+08,NI,AALI,6446.517027863777,20240430,AALI,Pemerintah
AALI,2023-04-30,buy,101,6.3225e+07,35000,2.2359e+08,KK,AALI,6388.285714285715,20240430,AALI,Asing
AALI,2023-04-30,sell,-3826,-2.4449425e+09,405400,2.590585e+09,SQ,AALI,6390.194869264924,20240430,AALI,Lokal
AALI,2023-04-30,sell,-310,-1.99285e+08,35000,2.249475e+08,EP,AALI,6427.071428571428,20240430,AALI,Lokal
AALI,2023-04-30,sell,-259,-1.677775e+08,26400,1.70965e+08,XA,AALI,6475.94696969697,20240430,AALI,Asing
AALI,2023-04-30,sell,-82,-5.249e+07,28600,1.83465e+08,PD,AALI,6414.8601398601395,20240430,AALI,Lokal
AALI,2023-04-30,sell,-72,-4.646e+07,7500,4.8375e+07,LG,AALI,6450,20240430,AALI,Asing
AALI,2023-04-30,sell,-39,-2.53125e+07,4000,2.59625e+07,IF,AALI,6490.625,20240430,AALI,Lokal
AALI,2023-04-30,sell,-27,-1.7645e+07,5200,3.3645e+07,CD,AALI,6470.192307692308,20240430,AALI,Lokal
AALI,2023-04-30,sell,-19,-1.23625e+07,2000,1.3e+07,AZ,AALI,6500,20240430,AALI,Lokal
AALI,2023-04-30,sell,-20,-1.2175e+07,42800,2.736425e+08,XC,AALI,6393.5163551401865,20240430,AALI,Lokal
AALI,2023-04-30,sell,-12,-7.9675e+06,3800,2.4545e+07,CP,AALI,6459.210526315789,20240430,AALI,Asing
ABBA,2023-04-30,buy,1300,3.77e+06,150000,4.35e+06,KK,ABBA,29,20240430,ABBA,Asing
ABBA,2023-04-30,buy,1043,3.0247e+06,104300,3.0247e+06,SQ,ABBA,29,20240430,ABBA,Lokal
ABBA,2023-04-30,buy,276,800400,35200,1.0208e+06,YP,ABBA,29,20240430,ABBA,Asing
ABBA,2023-04-30,buy,25,72500,2500,72500,XL,ABBA,29,20240430,ABBA,Lokal
ABBA,2023-04-30,buy,18,52200,2900,84100,XA,ABBA,29,20240430,ABBA,Asing
ABBA,2023-04-30,buy,5,14500,500,14500,AZ,ABBA,29,20240430,ABBA,Lokal
ABBA,2023-04-30,buy,2,5800,200,5800,OD,ABBA,29,20240430,ABBA,Pemerintah
ABBA,2023-04-30,sell,-2275,-6.5975e+06,229000,6.641e+06,CC,ABBA,29,20240430,ABBA,Pemerintah
ABBA,2023-04-30,sell,-308,-893200,42000,1.218e+06,NI,ABBA,29,20240430,ABBA,Pemerintah
ABBA,2023-04-30,sell,-44,-127600,138900,4.0281e+06,PD,ABBA,29,20240430,ABBA,Lokal
ABBA,2023-04-30,sell,-31,-89900,3100,89900,XC,ABBA,29,20240430,ABBA,Lokal
ABBA,2023-04-30,sell,-10,-29000,1000,29000,CP,ABBA,29,20240430,ABBA,Asing
ABBA,2023-04-30,sell,-1,-2900,100,2900,TP,ABBA,29,20240430,ABBA,Asing
ACES,2023-04-30,buy,62667,5.8469215e+09,6.2828e+06,5.861749e+09,LG,ACES,932.983542369644,20240430,ACES,Asing
ACES,2023-04-30,buy,15321,1.4191175e+09,1.5617e+06,1.4465755e+09,DR,ACES,926.2825766792598,20240430,ACES,Asing
ACES,2023-04-30,buy,15194,1.4064355e+09,1.5194e+06,1.4064355e+09,BB,ACES,925.6519020666052,20240430,ACES,Lokal
ACES,2023-04-30,buy,10289,9.51555e+08,1.8241e+06,1.687688e+09,CC,ACES,925.2168192533304,20240430,ACES,Pemerintah
ACES,2023-04-30,buy,2544,2.349725e+08,538200,4.979145e+08,PD,ACES,925.1477146042364,20240430,ACES,Lokal
ACES,2023-04-30,buy,2085,1.973615e+08,1.1012e+06,1.0192875e+09,XC,ACES,925.6152379222666,20240430,ACES,Lokal
ACES,2023-04-30,buy,1339,1.243275e+08,285500,2.64396e+08,XL,ACES,926.0805604203152,20240430,ACES,Lokal
ACES,2023-04-30,buy,1289,1.197295e+08,128900,1.197295e+08,AT,ACES,928.855702094647,20240430,ACES,Lokal
ACES,2023-04-30,buy,1000,9.28775e+07,100000,9.28775e+07,KZ,ACES,928.775,20240430,ACES,Asing
ACES,2023-04-30,buy,871,8.00095e+07,123200,1.133975e+08,YB,ACES,920.4342532467532,20240430,ACES,Lokal
ACES,2023-04-30,sell,-59212,-5.497782e+09,7.4129e+06,6.8905145e+09,ZP,ACES,929.5302108486558,20240430,ACES,Asing
ACES,2023-04-30,sell,-20519,-1.9121345e+09,2.2153e+06,2.0632795e+09,BK,ACES,931.3770143998555,20240430,ACES,Asing
ACES,2023-04-30,sell,-17475,-1.6268605e+09,2.7645e+06,2.5688085e+09,AK,ACES,929.2126966901791,20240430,ACES,Asing
ACES,2023-04-30,sell,-5286,-4.883045e+08,1.0994e+06,1.0176035e+09,YP,ACES,925.5989630707659,20240430,ACES,Asing
ACES,2023-04-30,sell,-3163,-2.972085e+08,675400,6.279735e+08,KK,ACES,929.7801302931596,20240430,ACES,Asing
ACES,2023-04-30,sell,-2100,-1.93802e+08,343900,3.177395e+08,EP,ACES,923.9299214888049,20240430,ACES,Lokal
ACES,2023-04-30,sell,-1987,-1.878215e+08,505800,4.725085e+08,OD,ACES,934.1805061289047,20240430,ACES,Pemerintah
ACES,2023-04-30,sell,-1951,-1.831825e+08,270000,2.5245e+08,FS,ACES,935,20240430,ACES,Asing
ACES,2023-04-30,sell,-920,-8.5036e+07,117500,1.085625e+08,BQ,ACES,923.936170212766,20240430,ACES,Asing
ACES,2023-04-30,sell,-846,-7.931e+07,263300,2.44807e+08,SQ,ACES,929.7645271553362,20240430,ACES,Lokal
ASLC,2023-04-30,buy,29185,2.729459e+08,5.2004e+06,4.915339e+08,CC,ASLC,94.51847934774248,20240430,ASLC,Pemerintah
ASLC,2023-04-30,buy,21005,1.986339e+08,2.1275e+06,2.012279e+08,AK,ASLC,94.58420681551117,20240430,ASLC,Asing
ASLC,2023-04-30,buy,20410,1.939569e+08,2.041e+06,1.939569e+08,BK,ASLC,95.03032827045566,20240430,ASLC,Asing
ASLC,2023-04-30,buy,19061,1.789886e+08,1.9723e+06,1.85437e+08,LG,ASLC,94.0206865081377,20240430,ASLC,Asing
ASLC,2023-04-30,buy,17658,1.661813e+08,2.148e+06,2.024415e+08,YB,ASLC,94.24650837988827,20240430,ASLC,Lokal
ASLC,2023-04-30,buy,14913,1.404346e+08,2.0134e+06,1.898681e+08,DR,ASLC,94.30222509188438,20240430,ASLC,Asing
ASLC,2023-04-30,buy,10835,1.01488e+08,1.0895e+06,1.02059e+08,AI,ASLC,93.67508031206975,20240430,ASLC,Asing
ASLC,2023-04-30,buy,6429,6.12899e+07,2.1966e+06,2.084991e+08,PD,ASLC,94.91901119912592,20240430,ASLC,Lokal
ASLC,2023-04-30,buy,4973,4.73306e+07,772900,7.3421e+07,GR,ASLC,94.99417777202743,20240430,ASLC,Lokal
ASLC,2023-04-30,buy,2488,2.31561e+07,249300,2.32051e+07,ZP,ASLC,93.0810268752507,20240430,ASLC,Asing
ASLC,2023-04-30,sell,-78057,-7.242546e+08,1.60739e+07,1.5239098e+09,YP,ASLC,94.80647509316346,20240430,ASLC,Asing
ASLC,2023-04-30,sell,-30164,-2.868314e+08,3.207e+06,3.0499e+08,MG,ASLC,95.10134081696289,20240430,ASLC,Lokal
ASLC,2023-04-30,sell,-9923,-9.38054e+07,1.6875e+06,1.59805e+08,NI,ASLC,94.69925925925926,20240430,ASLC,Pemerintah
ASLC,2023-04-30,sell,-7591,-7.27049e+07,816600,7.81652e+07,OD,ASLC,95.72030369826108,20240430,ASLC,Pemerintah
ASLC,2023-04-30,sell,-5000,-4.75e+07,500000,4.75e+07,KI,ASLC,95,20240430,ASLC,Lokal
ASLC,2023-04-30,sell,-4500,-4.25e+07,450000,4.25e+07,IF,ASLC,94.44444444444444,20240430,ASLC,Lokal
ASLC,2023-04-30,sell,-3277,-3.04937e+07,390600,3.64464e+07,XA,ASLC,93.30875576036867,20240430,ASLC,Asing
ASLC,2023-04-30,sell,-2671,-2.60469e+07,1.6504e+06,1.574003e+08,CP,ASLC,95.37100096946195,20240430,ASLC,Asing
ASLC,2023-04-30,sell,-2294,-2.19843e+07,2.0325e+06,1.92984e+08,XC,ASLC,94.94907749077491,20240430,ASLC,Lokal
ASLC,2023-04-30,sell,-1921,-1.96653e+07,505200,4.96107e+07,BQ,ASLC,98.20011876484561,20240430,ASLC,Asing
ADHI,2023-04-30,buy,13948,3.624264e+08,1.4124e+06,3.669972e+08,CP,ADHI,259.839422259983,20240430,ADHI,Asing
ADHI,2023-04-30,buy,13512,3.467016e+08,3.6439e+06,9.40645e+08,YP,ADHI,258.1423749279618,20240430,ADHI,Asing
ADHI,2023-04-30,buy,4821,1.243314e+08,1.0032e+06,2.59156e+08,AK,ADHI,258.329346092504,20240430,ADHI,Asing
ADHI,2023-04-30,buy,4677,1.2331e+08,5.4548e+06,1.415742e+09,CC,ADHI,259.5405881058884,20240430,ADHI,Pemerintah
ADHI,2023-04-30,buy,4627,1.192214e+08,772600,1.994076e+08,XL,ADHI,258.09940460781775,20240430,ADHI,Lokal
ADHI,2023-04-30,buy,4270,1.11032e+08,1.4644e+06,3.792936e+08,PD,ADHI,259.0095602294455,20240430,ADHI,Lokal
ADHI,2023-04-30,buy,3680,9.38546e+07,886400,2.283954e+08,DR,ADHI,257.6662906137184,20240430,ADHI,Asing
ADHI,2023-04-30,buy,2631,6.77022e+07,263100,6.77022e+07,AG,ADHI,257.32497149372864,20240430,ADHI,Asing
ADHI,2023-04-30,buy,2621,6.74244e+07,497900,1.287378e+08,BK,ADHI,258.56155854589275,20240430,ADHI,Asing
ADHI,2023-04-30,buy,2207,5.6381e+07,493900,1.273978e+08,OD,ADHI,257.942498481474,20240430,ADHI,Pemerintah
ADHI,2023-04-30,sell,-30336,-7.869426e+08,3.3676e+06,8.731194e+08,ZP,ADHI,259.27051906402187,20240430,ADHI,Asing
ADHI,2023-04-30,sell,-23186,-5.941986e+08,2.32e+06,5.9456e+08,IF,ADHI,256.2758620689655,20240430,ADHI,Lokal
ADHI,2023-04-30,sell,-5500,-1.429e+08,550000,1.429e+08,YJ,ADHI,259.8181818181818,20240430,ADHI,Lokal
ADHI,2023-04-30,sell,-3121,-7.86798e+07,654800,1.67503e+08,XC,ADHI,255.80788026878437,20240430,ADHI,Lokal
ADHI,2023-04-30,sell,-2266,-5.8606e+07,528900,1.364894e+08,KK,ADHI,258.0627717905086,20240430,ADHI,Asing
ADHI,2023-04-30,sell,-2037,-5.36208e+07,325200,8.512e+07,GR,ADHI,261.74661746617465,20240430,ADHI,Lokal
ADHI,2023-04-30,sell,-700,-1.82e+07,70000,1.82e+07,DX,ADHI,260,20240430,ADHI,Pemerintah
ADHI,2023-04-30,sell,-691,-1.81152e+07,74600,1.95452e+07,LS,ADHI,262,20240430,ADHI,Asing
ADHI,2023-04-30,sell,-595,-1.5515e+07,84500,2.1965e+07,AI,ADHI,259.9408284023669,20240430,ADHI,Asing
ADHI,2023-04-30,sell,-247,-6.3746e+06,25200,6.5044e+06,AT,ADHI,258.1111111111111,20240430,ADHI,Lokal
ADMG,2023-04-30,buy,795,9.936e+06,80000,1e+07,GR,ADMG,125,20240430,ADMG,Lokal
ADMG,2023-04-30,buy,580,7.2533e+06,58900,7.3622e+06,CC,ADMG,124.99490662139219,20240430,ADMG,Pemerintah
ADMG,2023-04-30,buy,336,4.0037e+06,53600,6.5037e+06,KK,ADMG,121.33768656716418,20240430,ADMG,Asing
ADMG,2023-04-30,buy,18,224300,2200,273100,NI,ADMG,124.13636363636364,20240430,ADMG,Pemerintah
ADMG,2023-04-30,buy,11,133500,1100,133500,AK,ADMG,121.36363636363636,20240430,ADMG,Asing
ADMG,2023-04-30,buy,5,50500,1500,179500,XL,ADMG,119.66666666666667,20240430,ADMG,Lokal
ADMG,2023-04-30,buy,1,12300,100,12300,BQ,ADMG,123,20240430,ADMG,Asing
ADMG,2023-04-30,sell,-880,-1.10041e+07,173900,2.16366e+07,YP,ADMG,124.41978148361127,20240430,ADMG,Asing
ADMG,2023-04-30,sell,-475,-5.75e+06,50000,6.05e+06,SQ,ADMG,121,20240430,ADMG,Lokal
ADMG,2023-04-30,sell,-309,-3.8415e+06,30900,3.8415e+06,DR,ADMG,124.32038834951456,20240430,ADMG,Asing
ADMG,2023-04-30,sell,-69,-858100,10800,1.3399e+06,XC,ADMG,124.06481481481481,20240430,ADMG,Lokal
ADMG,2023-04-30,sell,-6,-75000,600,75000,OD,ADMG,125,20240430,ADMG,Pemerintah
ADMG,2023-04-30,sell,-6,-72500,1100,132500,PD,ADMG,120.45454545454545,20240430,ADMG,Lokal
ADMG,2023-04-30,sell,-1,-12400,200,24400,AT,ADMG,122,20240430,ADMG,Lokal
ADRO,2023-04-30,buy,25275,6.836368e+09,4.1122e+06,1.112869e+10,ZP,ADRO,2706.261854968144,20240430,ADRO,Asing
ADRO,2023-04-30,buy,19970,5.418811e+09,2.004e+06,5.437766e+09,DX,ADRO,2713.4560878243515,20240430,ADRO,Pemerintah
ADRO,2023-04-30,buy,14348,3.881504e+09,3.6531e+06,9.875022e+09,CC,ADRO,2703.1896197749857,20240430,ADRO,Pemerintah
ADRO,2023-04-30,buy,9974,2.703627e+09,1.2071e+06,3.267915e+09,BQ,ADRO,2707.2446359042333,20240430,ADRO,Asing
ADRO,2023-04-30,buy,6196,1.69033e+09,619600,1.69033e+09,RX,ADRO,2728.098773402195,20240430,ADRO,Asing
ADRO,2023-04-30,buy,5479,1.477464e+09,619100,1.669278e+09,LG,ADRO,2696.297851720239,20240430,ADRO,Asing
ADRO,2023-04-30,buy,5168,1.399421e+09,538300,1.457573e+09,TP,ADRO,2707.7336057960247,20240430,ADRO,Asing
ADRO,2023-04-30,buy,1603,4.4722e+08,3.2567e+06,8.814205e+09,BK,ADRO,2706.483556974852,20240430,ADRO,Asing
ADRO,2023-04-30,buy,1459,3.82632e+08,721700,1.936104e+09,SQ,ADRO,2682.6991824857973,20240430,ADRO,Lokal
ADRO,2023-04-30,buy,1300,3.54257e+08,130000,3.54257e+08,KZ,ADRO,2725.0538461538463,20240430,ADRO,Asing
ADRO,2023-04-30,sell,-17884,-4.858044e+09,4.0688e+06,1.1016307e+10,AK,ADRO,2707.5076189539914,20240430,ADRO,Asing
ADRO,2023-04-30,sell,-12530,-3.359699e+09,1.2581e+06,3.373414e+09,XA,ADRO,2681.35601303553,20240430,ADRO,Asing
ADRO,2023-04-30,sell,-12134,-3.273987e+09,1.5998e+06,4.310623e+09,AZ,ADRO,2694.4761845230655,20240430,ADRO,Lokal
ADRO,2023-04-30,sell,-10000,-2.71e+09,1e+06,2.71e+09,IN,ADRO,2710,20240430,ADRO,Lokal
ADRO,2023-04-30,sell,-9976,-2.690837e+09,1.0791e+06,2.910404e+09,GR,ADRO,2697.066073579835,20240430,ADRO,Lokal
ADRO,2023-04-30,sell,-6984,-1.893162e+09,1.2017e+06,3.259373e+09,BB,ADRO,2712.301739202796,20240430,ADRO,Lokal
ADRO,2023-04-30,sell,-5087,-1.377467e+09,639300,1.729441e+09,DR,ADRO,2705.2103863600814,20240430,ADRO,Asing
ADRO,2023-04-30,sell,-3473,-9.43626e+08,712500,1.925392e+09,PD,ADRO,2702.3045614035086,20240430,ADRO,Lokal
ADRO,2023-04-30,sell,-3296,-9.07349e+08,1.1751e+06,3.182912e+09,YP,ADRO,2708.630754829376,20240430,ADRO,Asing
ADRO,2023-04-30,sell,-2140,-5.79579e+08,240900,6.52007e+08,YU,ADRO,2706.546284765463,20240430,ADRO,Asing
ADMR,2023-04-30,buy,28744,3.834105e+09,3.1043e+06,4.1410035e+09,NI,ADMR,1333.957252842831,20240430,ADMR,Pemerintah
ADMR,2023-04-30,buy,14338,1.9131295e+09,3.0669e+06,4.0917395e+09,YP,ADMR,1334.1613681567708,20240430,ADMR,Asing
ADMR,2023-04-30,buy,2472,3.29425e+08,281700,3.754615e+08,SQ,ADMR,1332.8416755413562,20240430,ADMR,Lokal
ADMR,2023-04-30,buy,2035,2.69325e+08,359200,4.777135e+08,GR,ADMR,1329.9373608017818,20240430,ADMR,Lokal
ADMR,2023-04-30,buy,1376,1.80234e+08,259700,3.430855e+08,DR,ADMR,1321.0839430111666,20240430,ADMR,Asing
ADMR,2023-04-30,buy,1266,1.69021e+08,126600,1.69021e+08,BB,ADMR,1335.0789889415482,20240430,ADMR,Lokal
ADMR,2023-04-30,buy,892,1.17795e+08,151900,2.01369e+08,KK,ADMR,1325.668202764977,20240430,ADMR,Asing
ADMR,2023-04-30,buy,800,1.0664e+08,105000,1.40165e+08,IU,ADMR,1334.904761904762,20240430,ADMR,Lokal
ADMR,2023-04-30,buy,731,9.53755e+07,221500,2.939465e+08,XL,ADMR,1327.0722347629796,20240430,ADMR,Lokal
ADMR,2023-04-30,buy,500,6.675e+07,50000,6.675e+07,EL,ADMR,1335,20240430,ADMR,Lokal
ADMR,2023-04-30,sell,-14235,-1.892065e+09,1.562e+06,2.075761e+09,LG,ADMR,1328.9122919334186,20240430,ADMR,Asing
ADMR,2023-04-30,sell,-9044,-1.205156e+09,1.1163e+06,1.487583e+09,AK,ADMR,1332.6014512227896,20240430,ADMR,Asing
ADMR,2023-04-30,sell,-8308,-1.110202e+09,1.1962e+06,1.596367e+09,CC,ADMR,1334.53185086106,20240430,ADMR,Pemerintah
ADMR,2023-04-30,sell,-7849,-1.0473445e+09,1.7045e+06,2.273954e+09,PD,ADMR,1334.0885890290408,20240430,ADMR,Lokal
ADMR,2023-04-30,sell,-4250,-5.666335e+08,478600,6.378265e+08,CP,ADMR,1332.6922273297116,20240430,ADMR,Asing
ADMR,2023-04-30,sell,-4018,-5.33091e+08,493200,6.56024e+08,BK,ADMR,1330.1378751013788,20240430,ADMR,Asing
ADMR,2023-04-30,sell,-2307,-3.058135e+08,302700,4.016235e+08,ZP,ADMR,1326.8037661050546,20240430,ADMR,Asing
ADMR,2023-04-30,sell,-2075,-2.752e+08,229800,3.04909e+08,AZ,ADMR,1326.8450826805918,20240430,ADMR,Lokal
ADMR,2023-04-30,sell,-1000,-1.3075e+08,150000,1.98e+08,IN,ADMR,1320,20240430,ADMR,Lokal
ADMR,2023-04-30,sell,-728,-9.6735e+07,97300,1.29364e+08,HP,ADMR,1329.5375128468654,20240430,ADMR,Lokal
AGRO,2023-04-30,buy,12255,3.187028e+08,1.256e+06,3.265348e+08,DH,AGRO,259.9799363057325,20240430,AGRO,Lokal
AGRO,2023-04-30,buy,5524,1.434002e+08,557000,1.445922e+08,AZ,AGRO,259.59102333931776,20240430,AGRO,Lokal
AGRO,2023-04-30,buy,4844,1.257682e+08,584900,1.512972e+08,HP,AGRO,258.67190972815865,20240430,AGRO,Lokal
AGRO,2023-04-30,buy,3650,9.437e+07,465000,1.1997e+08,AG,AGRO,258,20240430,AGRO,Asing
AGRO,2023-04-30,buy,3144,8.07418e+07,354900,9.10636e+07,YB,AGRO,256.58946182023107,20240430,AGRO,Lokal
AGRO,2023-04-30,buy,2990,7.30914e+07,1.3847e+06,3.54684e+08,MG,AGRO,256.1450133602946,20240430,AGRO,Lokal
AGRO,2023-04-30,buy,2277,5.87368e+07,244200,6.30268e+07,TP,AGRO,258.0950040950041,20240430,AGRO,Asing
AGRO,2023-04-30,buy,1881,4.80924e+07,199600,5.10784e+07,AI,AGRO,255.90380761523045,20240430,AGRO,Asing
AGRO,2023-04-30,buy,1755,4.48262e+07,589200,1.51217e+08,NI,AGRO,256.6479972844535,20240430,AGRO,Pemerintah
AGRO,2023-04-30,buy,1315,3.43938e+07,633100,1.636368e+08,SQ,AGRO,258.46912020217974,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-16022,-4.17222e+08,4.2363e+06,1.0915274e+09,CC,AGRO,257.6605528409225,20240430,AGRO,Pemerintah
AGRO,2023-04-30,sell,-9609,-2.451884e+08,1.3398e+06,3.423114e+08,GR,AGRO,255.49440214957457,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-7885,-2.033304e+08,2.0805e+06,5.349728e+08,YP,AGRO,257.13664984378755,20240430,AGRO,Asing
AGRO,2023-04-30,sell,-3150,-8.1142e+07,409500,1.0559e+08,CP,AGRO,257.85103785103786,20240430,AGRO,Asing
AGRO,2023-04-30,sell,-2112,-5.479e+07,517500,1.333428e+08,EP,AGRO,257.6672463768116,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-1963,-4.97174e+07,432900,1.102162e+08,XL,AGRO,254.5996765996766,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-1686,-4.29744e+07,192800,4.92458e+07,YJ,AGRO,255.42427385892117,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-1620,-4.1777e+07,293200,7.53998e+07,XC,AGRO,257.1616643929059,20240430,AGRO,Lokal
AGRO,2023-04-30,sell,-1000,-2.5815e+07,102500,2.645e+07,HD,AGRO,258.0487804878049,20240430,AGRO,Asing
AGRO,2023-04-30,sell,-912,-2.31944e+07,222200,5.71524e+07,YU,AGRO,257.2115211521152,20240430,AGRO,Asing
AKRA,2023-04-30,buy,93506,1.56761995e+10,1.32011e+07,2.21380495e+10,CC,AKRA,1676.9852133534328,20240430,AKRA,Pemerintah
AKRA,2023-04-30,buy,51137,8.602133e+09,6.6193e+06,1.11135615e+10,YU,AKRA,1678.9632589548744,20240430,AKRA,Asing
AKRA,2023-04-30,buy,33816,5.656857e+09,8.9296e+06,1.49541635e+10,ZP,AKRA,1674.673389625515,20240430,AKRA,Asing
AKRA,2023-04-30,buy,18276,3.047058e+09,1.8276e+06,3.047058e+09,KZ,AKRA,1667.2455679579778,20240430,AKRA,Asing
AKRA,2023-04-30,buy,7190,1.186349e+09,719000,1.186349e+09,RX,AKRA,1649.9986091794158,20240430,AKRA,Asing
AKRA,2023-04-30,buy,2456,4.11142e+08,245600,4.11142e+08,BB,AKRA,1674.030944625407,20240430,AKRA,Lokal
AKRA,2023-04-30,buy,1002,1.66135e+08,135800,2.25836e+08,KK,AKRA,1663.0044182621502,20240430,AKRA,Asing
AKRA,2023-04-30,buy,1000,1.65e+08,100000,1.65e+08,AR,AKRA,1650,20240430,AKRA,Lokal
AKRA,2023-04-30,buy,610,1.00955e+08,61000,1.00955e+08,YJ,AKRA,1655,20240430,AKRA,Lokal
AKRA,2023-04-30,buy,293,4.82565e+07,49700,8.25345e+07,CP,AKRA,1660.6539235412474,20240430,AKRA,Asing
AKRA,2023-04-30,sell,-105797,-1.77146705e+10,1.18051e+07,1.9765857e+10,AK,AKRA,1674.3489678189935,20240430,AKRA,Asing
AKRA,2023-04-30,sell,-30482,-5.097805e+09,3.5021e+06,5.8585065e+09,IF,AKRA,1672.8552868279032,20240430,AKRA,Lokal
AKRA,2023-04-30,sell,-21910,-3.658642e+09,2.5102e+06,4.1937385e+09,LG,AKRA,1670.6790295593976,20240430,AKRA,Asing
AKRA,2023-04-30,sell,-13359,-2.238846e+09,1.6472e+06,2.758512e+09,PD,AKRA,1674.6673142302088,20240430,AKRA,Lokal
AKRA,2023-04-30,sell,-11361,-1.913647e+09,1.1886e+06,2.0012015e+09,OD,AKRA,1683.6627124347972,20240430,AKRA,Pemerintah
AKRA,2023-04-30,sell,-10545,-1.7612295e+09,1.4753e+06,2.463065e+09,NI,AKRA,1669.5350098285094,20240430,AKRA,Pemerintah
AKRA,2023-04-30,sell,-4743,-7.998995e+08,510100,8.59232e+08,EP,AKRA,1684.4383454224662,20240430,AKRA,Lokal
AKRA,2023-04-30,sell,-3268,-5.52809e+08,493300,8.32434e+08,MG,AKRA,1687.4802351510236,20240430,AKRA,Lokal
AKRA,2023-04-30,sell,-2671,-4.504305e+08,302700,5.099955e+08,FS,AKRA,1684.8216055500495,20240430,AKRA,Asing
AKRA,2023-04-30,sell,-2381,-4.0152e+08,671200,1.1263425e+09,YP,AKRA,1678.102651966627,20240430,AKRA,Asing
AMAR,2023-04-30,buy,1657,4.1425e+07,165700,4.1425e+07,DH,AMAR,250,20240430,AMAR,Lokal
