Ticker,Date,transaction,blot,val,lotv,valv,netbs_broker_code,netbs_stock_code,netbs_buy_avg_price,netbs_date,netbs_stock_code,type
AMAR,2024-05-02,buy,1064,2.69352e+07,113300,2.86664e+07,PD,AMAR,253.01323918799648,20240424,AMAR,Lokal
AMAR,2024-05-02,buy,11,275000,1100,275000,EP,AMAR,250,20240424,AMAR,Lokal
AMAR,2024-05-02,buy,5,126000,500,126000,YU,AMAR,252,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-645,-1.61786e+07,66500,1.66826e+07,CC,AMAR,250.86616541353382,20240424,AMAR,Pemerintah
AMAR,2024-05-02,sell,-533,-1.33378e+07,53300,1.33378e+07,GR,AMAR,250.24015009380864,20240424,AMAR,Lokal
AMAR,2024-05-02,sell,-500,-1.27e+07,50000,1.27e+07,CP,AMAR,254,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-190,-4.758e+06,19000,4.758e+06,NI,AMAR,250.42105263157896,20240424,AMAR,Pemerintah
AMAR,2024-05-02,sell,-144,-3.6286e+06,14600,3.6794e+06,XL,AMAR,252.013698630137,20240424,AMAR,Lokal
AMAR,2024-05-02,sell,-50,-1.26e+06,5000,1.26e+06,BQ,AMAR,252,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-50,-1.25e+06,5000,1.25e+06,KK,AMAR,250,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-35,-884000,3500,884000,YP,AMAR,252.57142857142858,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-30,-762000,3000,762000,ZP,AMAR,254,20240424,AMAR,Asing
AMAR,2024-05-02,sell,-15,-375000,1500,375000,OD,AMAR,250,20240424,AMAR,Pemerintah
AMRT,2024-05-02,buy,16021,4.65909e+09,1.6785e+06,4.882189e+09,PD,AMRT,2908.6619005064044,20240424,AMRT,Lokal
AMRT,2024-05-02,buy,14217,4.139614e+09,2.9546e+06,8.590652e+09,BK,AMRT,2907.5516144317335,20240424,AMRT,Asing
AMRT,2024-05-02,buy,10508,3.062048e+09,1.0508e+06,3.062048e+09,RX,AMRT,2914.0159878188047,20240424,AMRT,Asing
AMRT,2024-05-02,buy,8946,2.601555e+09,2.1189e+06,6.172959e+09,CC,AMRT,2913.284723205437,20240424,AMRT,Pemerintah
AMRT,2024-05-02,buy,8310,2.417363e+09,831000,2.417363e+09,BB,AMRT,2908.9807460890493,20240424,AMRT,Lokal
AMRT,2024-05-02,buy,5000,1.468712e+09,500000,1.468712e+09,GA,AMRT,2937.424,20240424,AMRT,Lokal
AMRT,2024-05-02,buy,1104,3.10669e+08,264700,7.60947e+08,YP,AMRT,2874.752550056668,20240424,AMRT,Asing
AMRT,2024-05-02,buy,987,2.86178e+08,100300,2.90876e+08,LG,AMRT,2900.059820538385,20240424,AMRT,Asing
AMRT,2024-05-02,buy,483,1.40051e+08,81300,2.3577e+08,IF,AMRT,2900,20240424,AMRT,Lokal
AMRT,2024-05-02,buy,215,6.2241e+07,37600,1.09255e+08,DR,AMRT,2905.718085106383,20240424,AMRT,Asing
AMRT,2024-05-02,sell,-34370,-9.999742e+09,3.437e+06,9.999742e+09,KZ,AMRT,2909.4390456793717,20240424,AMRT,Asing
AMRT,2024-05-02,sell,-14439,-4.229486e+09,2.596e+06,7.564003e+09,AK,AMRT,2913.714560862866,20240424,AMRT,Asing
AMRT,2024-05-02,sell,-10306,-2.966123e+09,1.7175e+06,4.963335e+09,ZP,AMRT,2889.8602620087336,20240424,AMRT,Asing
AMRT,2024-05-02,sell,-3278,-9.56661e+08,361500,1.053249e+09,OD,AMRT,2913.551867219917,20240424,AMRT,Pemerintah
AMRT,2024-05-02,sell,-2813,-8.16327e+08,315600,9.16183e+08,YU,AMRT,2902.987959442332,20240424,AMRT,Asing
AMRT,2024-05-02,sell,-536,-1.56011e+08,53800,1.56593e+08,AZ,AMRT,2910.650557620818,20240424,AMRT,Lokal
AMRT,2024-05-02,sell,-267,-7.7455e+07,37300,1.08337e+08,NI,AMRT,2904.4772117962466,20240424,AMRT,Pemerintah
AMRT,2024-05-02,sell,-132,-3.8676e+07,13200,3.8676e+07,CD,AMRT,2930,20240424,AMRT,Lokal
AMRT,2024-05-02,sell,-118,-3.4378e+07,12800,3.7248e+07,HP,AMRT,2910,20240424,AMRT,Lokal
AMRT,2024-05-02,sell,-51,-1.5108e+07,10300,3.0165e+07,SQ,AMRT,2928.640776699029,20240424,AMRT,Lokal
AMMN,2024-05-02,buy,75335,6.806427e+10,7.657e+06,6.91865575e+10,BK,AMMN,9035.72645944887,20240424,AMMN,Asing
AMMN,2024-05-02,buy,23577,2.122431e+10,4.9657e+06,4.486613e+10,AK,AMMN,9035.207523611978,20240424,AMMN,Asing
AMMN,2024-05-02,buy,6724,6.104825e+09,1.5585e+06,1.4108505e+10,CP,AMMN,9052.617901828682,20240424,AMMN,Asing
